明細コード,年月,検索カナ,品名,YJコード,一般名称カナ,一般名称,単位,棚番１,棚番２,理論在庫,単価,在庫金額,不動月数,在庫金額順位,発注点,調整数,自動発注対象外,発注点有効,後発,未処方日数,薬剤備考,薬価,薬価在庫金額,前月末理論在庫,入庫数,入庫金額,処方出庫数,処方出庫金額,処方外出庫数,処方外出庫金額,在庫月数
217450,202606,ｾﾚﾆｶｱｰﾙ,セレニカＲ錠２００ｍｇ,1139004G2039,バルプロサンナトリウムジョホウジョウ,バルプロ酸ナトリウム徐放錠,錠,,,205,8.6,1763,2,589,120,0,0,1,0,51,"",10.8,2214,205,0,0,0,0,0,0,0
217452,202606,ｶﾛﾅｰﾙ,カロナール細粒２０％,1141007C1075,アセトアミノフェンサイリュウ,アセトアミノフェン細粒,Ｇ,,,350.5,12.2,4276,1,298,0,0,0,0,0,24,"",12.2,4276,350.5,0,0,0,0,0,0,11.31
217454,202606,ｶﾛﾅｰﾙ,カロナール錠２００,1141007F1063,アセトアミノフェンジョウ,アセトアミノフェン錠,錠,,,515,5.79,2982,,409,500,0,0,1,1,2,"",6.5,3348,590,0,0,96,556,0,0,2.01
217475,202606,ﾃﾉｰﾐﾝ,テノーミン錠２５,2123011F1155,アテノロールジョウ,アテノロール錠,錠,,,122,5.85,714,,924,40,0,0,1,0,11,"",7.5,915,52,100,585,30,176,0,0,4.07
217476,202606,ﾃﾉｰﾐﾝ,テノーミン錠５０,2123011F2437,アテノロールジョウ,アテノロール錠,錠,,,189,6.16,1164,,759,90,0,0,1,0,3,"",7.9,1493,149,100,616,60,370,0,0,0.9
217601,202606,ｳﾙｿ,ウルソ錠５０ｍｇ,2362001F1088,ウルソデオキシコールサンジョウ,ウルソデオキシコール酸錠,錠,,,15,6.8,102,14,1131,0,0,0,0,0,435,"",10.8,162,15,0,0,0,0,0,0,0
217602,202606,ｳﾙｿ,ウルソ錠１００ｍｇ,2362001F2149,ウルソデオキシコールサンジョウ,ウルソデオキシコール酸錠,錠,,,8,7.64,61,14,1140,0,0,0,0,0,428,"",10.8,86,8,0,0,0,0,0,0,0
217625,202606,ｸﾞﾘﾐｸﾛﾝ,グリミクロン錠４０ｍｇ,3961007F1115,グリクラジドジョウ,グリクラジド錠,錠,,,170,5.85,995,1,813,90,0,0,1,0,18,"",7.8,1326,170,0,0,0,0,0,0,1.13
217627,202606,ｸﾞﾘﾐｸﾛﾝｴｲﾁ,グリミクロンＨＡ錠２０ｍｇ,3961007F2022,グリクラジドジョウ,グリクラジド錠,錠,,,65,5.19,337,1,1081,15,,0,1,0,24,"",6.3,410,65,0,0,0,0,0,0,4.32
217673,202606,ﾐｶﾙﾃﾞｨｽ,ミカルディス錠４０ｍｇ,2149042F2021,テルミサルタンジョウ,テルミサルタン錠,錠,,,40,38.2,1528,16,652,0,0,0,0,0,493,"",24.8,992,40,0,0,0,0,0,0,0
217692,202606,ｸﾚｽﾄｰﾙ,クレストール錠２．５ｍｇ,2189017F1022,ロスバスタチンカルシウムジョウ,ロスバスタチンカルシウム錠,錠,,,185,11.33,2096,,518,90,0,0,1,0,10,"",15.1,2794,115,100,1133,30,340,0,0,2.06
217693,202606,ｸﾚｽﾄｰﾙ,クレストール錠５ｍｇ,2189017F2029,ロスバスタチンカルシウムジョウ,ロスバスタチンカルシウム錠,錠,,,31,26.6,825,14,882,0,0,0,0,0,422,"",23.5,729,31,0,0,0,0,0,0,0
217711,202606,ﾅｲｷｻﾝ,ナイキサン錠１００ｍｇ,1149007F1142,ナプロキセンジョウ,ナプロキセン錠,錠,,,190,4.89,929,3,834,0,0,0,0,0,101,"",6.3,1197,190,0,0,0,0,0,0,0
217726,202606,ﾁｱﾄﾝ,チアトンカプセル１０ｍｇ,1231013M2179,チキジウムシュウカブツカプセル,チキジウム臭化物カプセル,カプセル,,,255,6.72,1714,6,603,200,0,0,1,0,177,"",7.8,1989,255,0,0,0,0,0,0,0
217733,202606,ｱｽﾍﾞﾘﾝ,アスベリン散１０％,2249003B1037,チペピジンヒベンズサンエンサン,チペピジンヒベンズ酸塩散,Ｇ,,,159,10.59,1684,1,611,0,0,0,0,0,24,"",22.6,3593,159,0,0,0,0,0,0,52.84
217734,202606,ｱｽﾍﾞﾘﾝ,アスベリンシロップ０．５％,2249003Q1048,チペピジンヒベンズサンエンシロップ,チペピジンヒベンズ酸塩シロップ,ＭＬ,,,510,0,0,14,1151,0,0,0,0,0,419,"",2.83,1443,510,0,0,0,0,0,0,0
217737,202606,ﾎｸﾅﾘﾝ,ホクナリン錠１ｍｇ,2259002F1065,ツロブテロールエンサンエンジョウ,ツロブテロール塩酸塩錠,錠,,,108,6.88,743,1,914,0,0,0,0,0,20,"",8.6,929,108,0,0,0,0,0,0,1.93
217746,202606,ﾊﾙﾅｰﾙﾃﾞｨｰ,ハルナールＤ錠０．２ｍｇ,2590008F2022,タムスロシンエンサンエンジョホウセイコウクウナイホウカイジョウ,タムスロシン塩酸塩徐放性口腔内崩壊錠,錠,,,64,29.7,1901,22,559,0,0,0,0,0,680,"",15.9,1018,64,0,0,0,0,0,0,0
217750,202606,ｱﾄﾞﾅ,アドナ錠３０ｍｇ,3321002F2366,カルバゾクロムスルホンサンナトリウムスイワブツジョウ,カルバゾクロムスルホン酸ナトリウム水和物錠,錠,,,160,6.07,971,1,818,90,0,0,1,0,22,"",7.2,1152,150,0,0,0,0,0,0,1.78
217753,202606,ﾕﾘﾉｰﾑ,ユリノーム錠２５ｍｇ,3949002F1053,ベンズブロマロンジョウ,ベンズブロマロン錠,錠,,,120,5.54,665,,948,91,0,0,1,0,10,"",7.1,852,104,100,554,84,465,0,0,1.43
217760,202606,ﾘｻﾞﾍﾞﾝ,リザベンカプセル１００ｍｇ,4490002M1315,トラニラストカプセル,トラニラストカプセル,カプセル,,,10,7.77,78,15,1136,0,0,0,0,0,464,"",10.8,108,10,0,0,0,0,0,0,0
217881,202606,ｳﾛｶﾙﾝ,ウロカルン錠２２５ｍｇ,2590001F1024,ウラジロガシエキスジョウ,ウラジロガシエキス錠,錠,,,252,5.47,1378,1,704,180,0,0,1,0,16,"",6.3,1588,252,0,0,0,0,0,0,1.4
218001,202606,ｴﾊﾞｽﾃﾙｵｰﾃﾞ,エバステルＯＤ錠１０ｍｇ,4490019F4027,エバスチンコウクウナイホウカイジョウ,エバスチン口腔内崩壊錠,錠,,,54,0,0,11,1151,0,0,0,0,0,324,"",30.6,1652,54,0,0,0,0,0,0,0
218035,202606,ｽﾙﾋﾟﾘﾄﾞ,スルピリド錠５０ｍｇ「アメル」,2329009F1152,スルピリドジョウ,スルピリド錠,錠,,,166,6,996,5,812,60,0,0,1,1,148,"",6.8,1129,166,0,0,0,0,0,0,0
218053,202606,ｾｲﾌﾞﾙ,セイブル錠５０ｍｇ,3969009F2020,ミグリトールジョウ,ミグリトール錠,錠,,,66,22.3,1472,22,673,0,0,0,0,0,657,"",17.5,1155,66,0,0,0,0,0,0,0
218077,202606,ｼﾞｱｾﾞﾊﾟﾑ,ジアゼパム錠２ｍｇ「アメル」,1124017F2194,ジアゼパムジョウ,ジアゼパム錠,錠,,,53,5.54,294,,1092,140,0,0,1,1,3,"",6.1,323,148,100,554,195,1080,0,0,0.19
218079,202606,ｼﾞｱｾﾞﾊﾟﾑ,ジアゼパム錠５ｍｇ「アメル」,1124017F4200,ジアゼパムジョウ,ジアゼパム錠,錠,,,158,5.45,861,11,865,90,0,0,1,1,346,"",6.2,980,158,0,0,0,0,0,0,0
218080,202606,ｾﾚﾆｶｱｰﾙ,セレニカＲ顆粒４０％,1139004D1052,バルプロサンナトリウムジョホウカリュウ,バルプロ酸ナトリウム徐放顆粒,Ｇ,,,214.25,32.53,6970,,175,160,0,0,1,0,4,"",36.7,7863,173.5,200,6506,159,5172,0,0,1.35
218097,202606,ﾗｯｸﾋﾞｰ,ラックビー微粒Ｎ,2316014B1030,ビフィズスキンセイザイサン,ビフィズス菌製剤散,Ｇ,,,319,5.43,1734,1,599,180,0,0,1,0,31,"",6.9,2201,319,0,0,0,0,0,0,3.54
218123,202606,ｵﾉﾝ,オノンカプセル１１２．５ｍｇ,4490017M1036,プランルカストスイワブツカプセル,プランルカスト水和物カプセル,カプセル,,,300,17.03,5109,8,254,240,0,0,1,0,253,"",20.8,6240,300,0,0,0,0,0,0,0
218124,202606,ｵﾉﾝ,オノンドライシロップ１０％,4490017R1033,プランルカストスイワブツシロップヨウ,プランルカスト水和物シロップ用,Ｇ,,,365,25.5,9308,3,127,270,0,0,1,0,100,"",31.3,11425,365,0,0,0,0,0,0,0
218301,202606,ﾌﾟﾗﾋﾞｯｸｽ,プラビックス錠７５ｍｇ,3399008F2021,クロピドグレルリュウサンエンジョウ,クロピドグレル硫酸塩錠,錠,,,178,28.63,5096,1,256,80,0,0,1,0,18,"",40.9,7280,178,0,0,0,0,0,0,5.93
218304,202606,ｴﾋﾞﾘﾌｧｲ,エビリファイ錠３ｍｇ,1179045F1023,アリピプラゾールジョウ,アリピプラゾール錠,錠,,,10,38.4,384,21,1061,0,0,0,0,0,646,"",16.3,163,10,0,0,0,0,0,0,0
218325,202606,ﾘﾎﾞﾄﾘｰﾙ,リボトリール細粒０．１％,1139003C1044,クロナゼパムサイリュウ,クロナゼパム細粒,Ｇ,,,504.8,6.44,3250,6,380,13.5,0,0,1,0,184,"",8,4038,504.8,0,0,0,0,0,0,0
218327,202606,ﾘﾎﾞﾄﾘｰﾙ,リボトリール錠０．５ｍｇ,1139003F1040,クロナゼパムジョウ,クロナゼパム錠,錠,,,506,8.65,4377,,288,180,0,0,1,0,13,"",9.9,5009,536,0,0,30,260,0,0,2.41
218329,202606,ﾘﾎﾞﾄﾘｰﾙ,リボトリール錠２ｍｇ,1139003F3043,クロナゼパムジョウ,クロナゼパム錠,錠,,,167,8.55,1428,1,684,90,0,0,1,0,25,"",11,1837,167,0,0,0,0,0,0,1.86
218348,202606,ﾀﾞﾝﾄﾘｳﾑ,ダントリウムカプセル２５ｍｇ,1229002M1036,ダントロレンナトリウムスイワブツカプセル,ダントロレンナトリウム水和物カプセル,カプセル,,,98,18.9,1852,24,568,0,0,0,0,0,737,"",16.6,1627,98,0,0,0,0,0,0,0
218380,202606,ﾍﾟﾙｻﾝﾁﾝ,ペルサンチン錠１００ｍｇ,2171010F3053,ジピリダモールジョウ,ジピリダモール錠,錠,,,64,5.69,364,15,1070,0,0,0,0,0,461,"",6.3,403,64,0,0,0,0,0,0,0
218394,202606,ﾒﾌﾟﾁﾝﾐﾆ,メプチンミニ錠２５μｇ,2259004F1110,プロカテロールエンサンエンスイワブツジョウ,プロカテロール塩酸塩水和物錠,錠,,,64,6.45,413,4,1046,60,0,0,1,0,130,"",7.6,486,64,0,0,0,0,0,0,0
218395,202606,ﾒﾌﾟﾁﾝ,メプチン錠５０μｇ,2259004F2168,プロカテロールエンサンエンスイワブツジョウ,プロカテロール塩酸塩水和物錠,錠,,,62,0,0,6,1151,0,0,0,0,0,193,"",8.2,508,62,0,0,0,0,0,0,0
218403,202606,ﾛﾍﾟﾐﾝ,ロペミンカプセル１ｍｇ,2319001M1213,ロペラミドエンサンエンカプセル,ロペラミド塩酸塩カプセル,カプセル,,,67,0,0,11,1151,0,0,0,0,0,346,"",8,536,67,0,0,0,0,0,0,0
218437,202606,ﾕﾍﾞﾗ,ユベラ錠５０ｍｇ,3150002F1239,トコフェロールサクサンエステルジョウ,トコフェロール酢酸エステル錠,錠,,,404,5.3,2141,2,509,360,0,0,1,0,62,"",6.3,2545,404,0,0,0,0,0,0,0
218460,202606,ｱﾃﾞﾎｽ,アデホスコーワ顆粒１０％,3992001D1059,アデノシンサンリンサンニナトリウムスイワブツチョウヨウカリュウ,アデノシン三リン酸二ナトリウム水和物腸溶顆粒,Ｇ,,,573,13.1,7504,,165,120,0,0,1,0,2,"",14.7,8423,627,0,0,54,707,0,0,3.98
218511,202606,ﾊﾞﾙﾌﾟﾛｻﾝﾅﾄ,バルプロ酸ナトリウムＳＲ錠２００ｍｇ「アメル」,1139004G2055,バルプロサンナトリウムジョホウジョウ,バルプロ酸ナトリウム徐放錠,錠,,,167,11.18,1867,,565,200,0,0,1,0,9,"",12.3,2054,107,200,2236,120,1342,0,0,1.39
218555,202606,ﾍﾞﾆｼﾞﾋﾟﾝｴﾝ,ベニジピン塩酸塩錠２ｍｇ「サワイ」,2171021F1113,ベニジピンエンサンエンジョウ,ベニジピン塩酸塩錠,錠,,,131,8.29,1086,2,784,60,0,0,1,1,59,"",10.8,1415,131,0,0,0,0,0,0,0
218571,202606,ﾍﾞﾆｼﾞﾋﾟﾝｴﾝ,ベニジピン塩酸塩錠４ｍｇ「サワイ」,2171021F2152,ベニジピンエンサンエンジョウ,ベニジピン塩酸塩錠,錠,,,182,8.29,1509,,659,180,0,0,1,1,2,"",10.8,1966,272,0,0,90,746,0,0,0.67
218576,202606,ﾍﾞﾆｼﾞﾋﾟﾝｴﾝ,ベニジピン塩酸塩錠８ｍｇ「サワイ」,2171021F3043,ベニジピンエンサンエンジョウ,ベニジピン塩酸塩錠,錠,,,116,14.58,1691,17,608,0,0,0,0,1,515,"",17.7,2053,116,0,0,0,0,0,0,0
218578,202606,ｱﾑﾛｼﾞﾝｵｰﾃﾞ,アムロジンＯＤ錠５ｍｇ,2171022F4028,アムロジピンベシルサンエンコウクウナイホウカイジョウ,アムロジピンベシル酸塩口腔内崩壊錠,錠,,,57,15.2,866,21,861,0,0,0,0,0,633,"",10.8,616,57,0,0,0,0,0,0,0
218591,202606,ﾌｧﾓﾁｼﾞﾝﾃﾞｨ,ファモチジンＤ錠１０ｍｇ「サワイ」,2325003F3124,ファモチジンコウクウナイホウカイジョウ,ファモチジン口腔内崩壊錠,錠,,,120,8.53,1024,,801,60,0,0,1,1,13,"",10.8,1296,80,100,853,60,512,0,0,1
218592,202606,ﾌｧﾓﾁｼﾞﾝﾃﾞｨ,ファモチジンＤ錠２０ｍｇ「サワイ」,2325003F4147,ファモチジンコウクウナイホウカイジョウ,ファモチジン口腔内崩壊錠,錠,,,349,8.53,2977,,411,250,0,0,1,1,3,"",10.8,3769,301,300,2559,306,2610,0,0,0.35
218595,202606,ｵﾒﾌﾟﾗｿﾞｰﾙ,オメプラゾール錠１０「ＳＷ」,2329022H2090,オメプラゾールチョウヨウジョウ,オメプラゾール腸溶錠,錠,,,75,8.06,605,,971,30,0,0,1,1,10,"",11.9,893,105,0,0,30,242,0,0,2.5
218607,202606,ｴﾝｻﾝﾌﾟﾛﾋﾟﾍ,塩酸プロピベリン錠１０ｍｇ「ＳＷ」,2590007F1218,プロピベリンエンサンエンジョウ,プロピベリン塩酸塩錠,錠,,,10,12.7,127,10,1125,30,0,0,1,1,297,"",12.7,127,10,0,0,0,0,0,0,0
218616,202606,ｴﾙｱｽﾊﾟﾗｷﾞﾝ,Ｌ－アスパラギン酸Ｃａ錠２００ｍｇ「サワイ」,3214001F1047,Ｌ－アスパラギンサンカルシウムスイワブツジョウ,Ｌ－アスパラギン酸カルシウム水和物錠,錠,,,365,5.3,1935,1,550,300,0,0,1,1,18,"",6.3,2300,465,100,530,0,0,0,0,1.35
218636,202606,ﾒﾄﾄﾚｷｻｰﾄ,メトトレキサートカプセル２ｍｇ「サワイ」,3999016M1056,メトトレキサートカプセル,メトトレキサートカプセル,カプセル,,,15,38.2,573,,985,12,0,0,1,1,10,"",46.8,702,16,20,764,21,802,0,0,0.71
218638,202606,ﾄﾚﾐﾌｪﾝ,トレミフェン錠４０ｍｇ「サワイ」,4291007F1030,トレミフェンクエンサンエンジョウ,トレミフェンクエン酸塩錠,錠,,,150,64.05,9608,3,116,120,0,0,1,1,79,"",78.5,11775,150,0,0,0,0,0,0,0
218645,202606,ｼﾞﾙﾃｯｸ,ジルテックドライシロップ１．２５％,4490020R1027,セチリジンエンサンエンシロップヨウ,セチリジン塩酸塩シロップ用,Ｇ,,,7,83.41,584,12,982,0,0,0,0,0,373,"",73.8,517,7,0,0,0,0,0,0,0
218658,202606,ﾒｲｱｸﾄｴﾑｴｽ,メイアクトＭＳ錠１００ｍｇ,6132015F1037,セフジトレン　ピボキシルジョウ,セフジトレン　ピボキシル錠,錠,,,71,51.05,3625,6,344,30,0,0,1,0,192,"",73.6,5226,71,0,0,0,0,0,0,0
218737,202606,ﾎﾞﾅﾛﾝ,ボナロン錠３５ｍｇ,3999018F2036,アレンドロンサンナトリウムスイワブツジョウ,アレンドロン酸ナトリウム水和物錠,錠,,,12,189.7,2276,12,479,0,0,0,0,0,354,"",181.4,2177,12,0,0,0,0,0,0,0
218766,202606,ﾒﾙｶｿﾞｰﾙ,メルカゾール錠５ｍｇ,2432001F1033,チアマゾールジョウ,チアマゾール錠,錠,,,262,9.62,2520,,445,200,0,0,1,0,9,"",10.8,2830,282,100,962,120,1154,0,0,1.27
218775,202606,ﾚﾝﾄﾞﾙﾐﾝ,レンドルミン錠０．２５ｍｇ,1124009F1223,ブロチゾラムジョウ,ブロチゾラム錠,錠,,,24,12.5,300,15,1089,0,0,0,0,0,450,"",10.8,259,24,0,0,0,0,0,0,0
218830,202606,ﾍﾞﾌﾟﾘｺｰﾙ,ベプリコール錠５０ｍｇ,2129011F1035,ベプリジルエンサンエンスイワブツジョウ,ベプリジル塩酸塩水和物錠,錠,,,165,0,0,,1151,0,0,0,0,0,,"",28.7,4736,165,0,0,0,0,0,0,0
218835,202606,ﾀﾞｲｱﾓｯｸｽ,ダイアモックス錠２５０ｍｇ,2134002F1109,アセタゾラミドジョウ,アセタゾラミド錠,錠,,,119,14.65,1743,7,595,21,0,0,1,0,206,"",17.4,2071,119,0,0,0,0,0,0,0
218847,202606,ﾜｿﾗﾝ,ワソラン錠４０ｍｇ,2171008F1070,ベラパミルエンサンエンジョウ,ベラパミル塩酸塩錠,錠,,,224,6.86,1537,,648,180,0,0,1,0,13,"",7.7,1725,214,100,686,90,617,0,0,0.8
218852,202606,ﾆﾄﾛﾍﾟﾝ,ニトロペン舌下錠０．３ｍｇ,2171018K1039,ニトログリセリンゼッカジョウ,ニトログリセリン舌下錠,錠,,,100,8.12,812,4,887,7,0,0,1,1,116,"",9.8,980,100,0,0,0,0,0,0,0
218857,202606,ﾕﾍﾞﾗｴﾇ,ユベラＮソフトカプセル２００ｍｇ,2190006M2179,トコフェロールニコチンサンエステルカプセル,トコフェロールニコチン酸エステルカプセル,カプセル,,,343,4.53,1554,1,642,300,0,0,1,0,16,"",6.3,2161,343,0,0,0,0,0,0,1.09
218864,202606,ｱｽﾄﾐﾝ,アストミン錠１０ｍｇ,2229001F1053,ジメモルファンリンサンエンジョウ,ジメモルファンリン酸塩錠,錠,,,173,6.05,1047,,797,180,0,0,1,0,1,"",6.8,1176,263,0,0,90,545,0,0,1.92
218969,202606,ﾌｧﾝｷﾞｿﾞﾝ,ファンギゾンシロップ１００ｍｇ／ｍＬ,6173001Q1047,アムホテリシンＢシロップ,アムホテリシンＢシロップ,ＭＬ,,,96,47.96,4604,1,276,0,0,0,1,0,23,"",54.6,5242,192,-96,-4604,0,0,0,0,1
218981,202606,ｾﾚｺｯｸｽ,セレコックス錠１００ｍｇ,1149037F1020,セレコキシブジョウ,セレコキシブ錠,錠,,,136,23.8,3237,21,381,0,0,0,0,0,627,"",15.7,2135,136,0,0,0,0,0,0,0
218999,202606,ｾﾞﾁｰｱ,ゼチーア錠１０ｍｇ,2189018F1027,エゼチミブジョウ,エゼチミブ錠,錠,,,1,75.3,75,14,1138,0,0,0,0,0,430,"",49.5,50,1,0,0,0,0,0,0,0
219002,202606,ｱｸﾄﾈﾙ,アクトネル錠１７．５ｍｇ,3999019F2022,リセドロンサンナトリウムスイワブツジョウ,リセドロン酸ナトリウム水和物錠,錠,,,3,0,0,15,1151,0,0,0,0,0,463,"",165.3,496,3,0,0,0,0,0,0,0
219016,202606,ｾﾃﾞｨｰﾙ,セディール錠１０ｍｇ,1129008F2035,タンドスピロンクエンサンエンジョウ,タンドスピロンクエン酸塩錠,錠,,,72,9.15,659,,951,30,0,0,1,0,2,"",12.2,878,100,0,0,28,256,0,0,1.29
219071,202606,ｱﾙﾀﾞｸﾄﾝｴｰ,アルダクトンＡ細粒１０％,2133001C1097,スピロノラクトンサイリュウ,スピロノラクトン細粒,Ｇ,,,39.75,43.88,1744,,593,0,0,0,0,0,10,"",40.8,1622,50.25,0,0,10,439,0,0,3.79
219094,202606,ｹｲｷｻﾚｰﾄ,ケイキサレート散,2190009A1048,ポリスチレンスルホンサンナトリウム,ポリスチレンスルホン酸ナトリウム,Ｇ,,,390,10,3900,22,322,0,0,0,0,0,659,"",8,3120,390,0,0,0,0,0,0,0
219104,202606,ｺﾙﾄﾞﾘﾝ,コルドリン錠１２．５ｍｇ,2229002F1031,クロフェダノールエンサンエンジョウ,クロフェダノール塩酸塩錠,錠,,,137,6.08,833,,878,180,0,0,1,0,1,"",6.9,945,227,0,0,90,547,0,0,1.52
219197,202606,ｱｽﾊﾟﾗｶﾘｳﾑ,アスパラカリウム錠３００ｍｇ,3229005F1080,Ｌ－アスパラギンサンカリウムジョウ,Ｌ－アスパラギン酸カリウム錠,錠,,,230,4.87,1120,3,774,180,0,0,1,0,92,"",6.3,1449,230,0,0,0,0,0,0,0
219203,202606,ﾄﾗﾈｷｻﾑｻﾝ,トラネキサム酸錠２５０ｍｇ「ＹＤ」,3327002F1169,トラネキサムサンジョウ,トラネキサム酸錠,錠,,,494,9.82,4851,,264,300,0,0,1,1,1,"",10.8,5335,342,200,1964,285,2799,0,0,1.73
219204,202606,ﾄﾗﾈｷｻﾑｻﾝ,トラネキサム酸錠５００ｍｇ「ＹＤ」,3327002F2050,トラネキサムサンジョウ,トラネキサム酸錠,錠,,,518,18.24,9448,,123,500,0,0,1,1,2,"",11.4,5905,492,200,3648,174,3174,0,0,0.88
219262,202606,ﾆﾄﾛｰﾙ,ニトロール錠５ｍｇ,2171016F1082,ショウサンイソソルビドジョウ,硝酸イソソルビド錠,錠,,,90,9.8,882,20,854,0,0,0,0,0,601,"",10.8,972,90,0,0,0,0,0,0,0
219284,202606,ｵﾂｼﾞﾄｳｴｷｽ,００３クラシエ乙字湯エキス細粒,5200012C1069,オツジトウエキスサイリュウ,乙字湯エキス細粒,Ｇ,,,195,14.02,2735,5,426,0,0,0,0,0,137,"",16.6,3237,195,0,0,0,0,0,0,0
219285,202606,ｶｯｺﾝﾄｳｴｷｽ,００１クラシエ葛根湯エキス細粒,5200013C1080,カッコントウエキスサイリュウ,葛根湯エキス細粒,Ｇ,,,240,9.23,2215,1,490,225,,0,1,0,18,"",10.2,2448,240,0,0,0,0,0,0,1.07
219301,202606,ｼｬｸﾔｸｶﾝｿﾞｳ,０６８クラシエ芍薬甘草湯エキス細粒,5200067C1060,シャクヤクカンゾウトウエキスサイリュウ,芍薬甘草湯エキス細粒,Ｇ,,,1680,10.8,18144,19,54,0,0,0,0,0,573,"",10.8,18144,1680,0,0,0,0,0,0,0
219309,202606,ﾄｳｷｼｬｸﾔｸｻﾝ,０２３クラシエ当帰芍薬散料エキス細粒,5200111C1089,トウキシャクヤクサンエキスサイリュウ,当帰芍薬散エキス細粒,Ｇ,,,204,14.02,2861,5,414,180,0,0,1,0,155,"",15.5,3162,204,0,0,0,0,0,0,0
219310,202606,ﾆﾝｼﾞﾝﾖｳｴｲﾄ,１０８クラシエ人参養栄湯エキス細粒,5200117C1043,ニンジンヨウエイトウエキスサイリュウ,人参養栄湯エキス細粒,Ｇ,,,487.5,18.31,8924,16,137,0,0,0,0,0,498,"",22.2,10823,487.5,0,0,0,0,0,0,0
219314,202606,ﾎﾞｳﾌｳﾂｳｼｮｳ,０６２クラシエ防風通聖散料エキス細粒,5200130C1065,ボウフウツウショウサンエキスサイリュウ,防風通聖散エキス細粒,Ｇ,,,540,8.95,4834,1,267,315,0,0,1,0,20,"",10.1,5454,540,0,0,0,0,0,0,1.71
219318,202606,ﾘｯｸﾝｼﾄｳｴｷｽ,０４３クラシエ六君子湯エキス細粒,5200141C1063,リックンシトウエキスサイリュウ,六君子湯エキス細粒,Ｇ,,,36,20.54,739,15,916,0,0,0,0,0,449,"",22.6,814,36,0,0,0,0,0,0,0
219319,202606,ﾘｮｳｹｲｼﾞｭﾂｶ,０３９クラシエ苓桂朮甘湯エキス細粒,5200145C1070,リョウケイジュツカントウエキスサイリュウ,苓桂朮甘湯エキス細粒,Ｇ,,,684,9.75,6669,2,190,252,0,0,1,0,60,"",11,7524,684,0,0,0,0,0,0,0
219411,202606,ｼﾍﾞﾝｿﾞﾘﾝｺﾊ,シベンゾリンコハク酸塩錠５０ｍｇ「サワイ」,2129007F1047,シベンゾリンコハクサンエンジョウ,シベンゾリンコハク酸塩錠,錠,,,92,0,0,6,1151,0,0,0,0,1,174,"",10.8,994,92,0,0,0,0,0,0,0
219454,202606,ﾒﾅﾃﾄﾚﾉﾝ,メナテトレノンカプセル１５ｍｇ「ＹＤ」,3160002M2095,メナテトレノンカプセル,メナテトレノンカプセル,カプセル,,,280,7.79,2181,6,499,130,0,0,1,1,179,"",9.9,2772,280,0,0,0,0,0,0,0
219455,202606,ﾒﾅﾃﾄﾚﾉﾝ,メナテトレノンカプセル１５ｍｇ「科研」,3160002M2109,メナテトレノンカプセル,メナテトレノンカプセル,カプセル,,,60,9.53,572,8,987,70,0,0,1,1,251,"",0,0,60,0,0,0,0,0,0,0
219539,202606,ｾﾁﾘｼﾞﾝｴﾝｻﾝ,セチリジン塩酸塩錠１０ｍｇ「サワイ」,4490020F2221,セチリジンエンサンエンジョウ,セチリジン塩酸塩錠,錠,,,127,12.71,1614,1,626,60,0,0,1,1,20,"",16.3,2070,127,0,0,0,0,0,0,1.41
219558,202606,ｺﾞﾚｲｻﾝﾘｮｳｴ,０１７クラシエ五苓散料エキス錠,5200048F1063,ゴレイサンエキスジョウ,五苓散エキス錠,錠,,,708,5.52,3905,9,321,300,0,0,1,0,262,"",6.3,4460,708,0,0,0,0,0,0,0
219586,202606,ﾌﾞｼ,３０２３ブシ末（調剤用）「ツムラ」,5900004A1053,ブシマツ,ブシ末,Ｇ,,,290,10.54,3055,2,397,0,0,0,0,0,59,"",12.2,3538,290,0,0,0,0,0,0,0
219622,202606,ｺﾃﾞｲﾝﾘﾝｻﾝｴ,コデインリン酸塩錠５ｍｇ「シオエ」,2242001F1039,コデインリンサンエンスイワブツジョウ,コデインリン酸塩水和物錠,錠,,,123,10.1,1242,6,734,30,0,0,1,0,177,"",10.8,1328,63,0,0,0,0,0,0,0
219625,202606,ｾﾗﾗ,セララ錠２５ｍｇ,2149045F1029,エプレレノンジョウ,エプレレノン錠,錠,,,79,15.8,1248,1,731,70,0,0,1,0,20,"",17.9,1414,79,0,0,0,0,0,0,1.13
219626,202606,ｾﾗﾗ,セララ錠５０ｍｇ,2149045F2025,エプレレノンジョウ,エプレレノン錠,錠,,,182,30.83,5611,2,233,120,0,0,1,0,59,"",35.8,6516,182,0,0,0,0,0,0,0
219628,202606,ｷﾌﾟﾚｽ,キプレス細粒４ｍｇ,4490026C1021,モンテルカストナトリウムサイリュウ,モンテルカストナトリウム細粒,包,,,61,89.8,5478,10,237,0,0,0,0,0,316,"",56.3,3434,61,0,0,0,0,0,0,0
219630,202606,ｼﾞｪﾆﾅｯｸ,ジェニナック錠２００ｍｇ,6241017F1022,メシルサンガレノキサシンスイワブツジョウ,メシル酸ガレノキサシン水和物錠,錠,,,44,109.56,4821,2,269,30,0,0,1,0,71,"",134.5,5918,44,0,0,0,0,0,0,0
219633,202606,ｱｼﾉﾝ,アシノン錠１５０ｍｇ,2325005F1031,ニザチジンジョウ,ニザチジン錠,錠,,,58,11.66,676,14,941,0,0,0,0,0,424,"",12.3,713,58,0,0,0,0,0,0,0
